inputfile,,,,,,,,,,,min,lower,avg,median,upper,max
converted_MC1.csv pf,0.007680945347119645,0.007385524372230428,0.006794682422451994,0.007680945347119645,0.007385524372230428,0.006794682422451994,0.0070901033973412115,0.006499261447562777,0.0062038404726735595,0.007385524372230428,0.0062038404726735595,0.006794682422451994,0.0070901033973412115,0.00723781388478582,0.007385524372230428,0.007680945347119645,0.00047635200876210035
converted_MC1.csv pf,0.00682695161769071,0.005639655684179281,0.005639655684179281,0.0050460077174235675,0.005342831700801425,0.004155535767289997,0.006530127634312852,0.005639655684179281,0.005639655684179281,0.006233303650934996,0.004155535767289997,0.005491243692490353,0.005669338082517067,0.005639655684179281,0.005936479667557139,0.00682695161769071,0.0007203716888994715
converted_MC1.csv pf,0.008751458576429404,0.009626604434072346,0.010793465577596266,0.009918319719953326,0.010501750291715286,0.010210035005834306,0.009626604434072346,0.009918319719953326,0.008168028004667444,0.009626604434072346,0.008168028004667444,0.009626604434072346,0.00971411901983664,0.009772462077012836,0.010064177362893816,0.010793465577596266,0.0007385641132539188
converted_MC1.csv pf,0.007651559741024131,0.00824014125956445,0.009711595055915245,0.009711595055915245,0.007062978222483814,0.009711595055915245,0.006768687463213655,0.008534432018834609,0.006180105944673337,0.008534432018834609,0.006180105944673337,0.0073572689817539725,0.008210712183637434,0.008387286639199529,0.009123013537374927,0.009711595055915245,0.0012165995649555264
converted_MC1.csv pf,0.010285042609462239,0.010872759330002939,0.010872759330002939,0.012929767851895386,0.012342051131354687,0.00910960916838084,0.012635909491625037,0.00969732588892154,0.00969732588892154,0.009403467528651191,0.00910960916838084,0.00969732588892154,0.010784601821921832,0.010578900969732588,0.011607405230678814,0.012929767851895386,0.0013340651734135957
converted_MC2.csv pf,0.3,0.2,0.3333333333333333,0.2,0.36666666666666664,0.23333333333333334,0.4,0.26666666666666666,0.23333333333333334,0.36666666666666664,0.2,0.23333333333333334,0.29,0.2833333333333333,0.35,0.4,0.06999999999999999
converted_MC2.csv pf,0.25806451612903225,0.2903225806451613,0.25806451612903225,0.3225806451612903,0.1935483870967742,0.3225806451612903,0.2903225806451613,0.41935483870967744,0.1935483870967742,0.22580645161290322,0.1935483870967742,0.24193548387096775,0.2774193548387096,0.27419354838709675,0.3064516129032258,0.41935483870967744,0.064837907233038
converted_MC2.csv pf,0.26666666666666666,0.26666666666666666,0.2,0.3,0.13333333333333333,0.3333333333333333,0.3,0.26666666666666666,0.3333333333333333,0.2,0.13333333333333333,0.23333333333333334,0.26,0.26666666666666666,0.3,0.3333333333333333,0.06110100926607786
converted_MC2.csv pf,0.3333333333333333,0.30303030303030304,0.30303030303030304,0.5151515151515151,0.3939393939393939,0.42424242424242425,0.45454545454545453,0.30303030303030304,0.24242424242424243,0.30303030303030304,0.24242424242424243,0.30303030303030304,0.35757575757575755,0.3181818181818182,0.40909090909090906,0.5151515151515151,0.08108538278945243
converted_MC2.csv pf,0.15384615384615385,0.19230769230769232,0.19230769230769232,0.23076923076923078,0.4230769230769231,0.23076923076923078,0.15384615384615385,0.2692307692307692,0.23076923076923078,0.19230769230769232,0.15384615384615385,0.19230769230769232,0.22692307692307695,0.21153846153846156,0.23076923076923078,0.4230769230769231,0.07388220273960978
converted_MC2.csv pf,0.2903225806451613,0.22580645161290322,0.22580645161290322,0.3870967741935484,0.16129032258064516,0.12903225806451613,0.3548387096774194,0.3225806451612903,0.16129032258064516,0.3548387096774194,0.12903225806451613,0.1935483870967742,0.26129032258064516,0.25806451612903225,0.33870967741935487,0.3870967741935484,0.08828343344131619
converted_MC2.csv pf,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.43333333333333335,0.36666666666666664,0.3,0.26666666666666666,0.4,0.4666666666666667,0.26666666666666666,0.3333333333333333,0.36333333333333334,0.35,0.4,0.4666666666666667,0.058594652770823166
converted_MC2.csv pf,0.34615384615384615,0.19230769230769232,0.2692307692307692,0.46153846153846156,0.11538461538461539,0.23076923076923078,0.3076923076923077,0.2692307692307692,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.17307692307692307,0.2461538461538461,0.25,0.28846153846153844,0.46153846153846156,0.10348941574672085
converted_MC2.csv pf,0.3448275862068966,0.06896551724137931,0.27586206896551724,0.13793103448275862,0.1724137931034483,0.034482758620689655,0.1724137931034483,0.13793103448275862,0.2413793103448276,0.13793103448275862,0.034482758620689655,0.13793103448275862,0.17241379310344832,0.15517241379310345,0.20689655172413796,0.3448275862068966,0.08858781088734573
converted_MC2.csv pf,0.2903225806451613,0.2903225806451613,0.25806451612903225,0.2903225806451613,0.3225806451612903,0.25806451612903225,0.2903225806451613,0.22580645161290322,0.25806451612903225,0.22580645161290322,0.22580645161290322,0.25806451612903225,0.2709677419354838,0.27419354838709675,0.2903225806451613,0.3225806451612903,0.02956500448358607
converted_PC4.csv pf,0.10864745011086474,0.10643015521064302,0.08869179600886919,0.09090909090909091,0.11086474501108648,0.10643015521064302,0.09090909090909091,0.0975609756097561,0.0975609756097561,0.10421286031042129,0.08869179600886919,0.0942350332594235,0.10022172949002217,0.1008869179600887,0.10643015521064302,0.11086474501108648,0.0077319715184756945
converted_PC4.csv pf,0.07207207207207207,0.08333333333333333,0.07882882882882883,0.0990990990990991,0.07207207207207207,0.11261261261261261,0.08108108108108109,0.08108108108108109,0.09234234234234234,0.0945945945945946,0.07207207207207207,0.07995495495495496,0.08671171171171171,0.0822072072072072,0.09346846846846847,0.11261261261261261,0.012180916471162125
converted_PC4.csv pf,0.1032258064516129,0.08172043010752689,0.09247311827956989,0.10752688172043011,0.09247311827956989,0.07741935483870968,0.09247311827956989,0.06666666666666667,0.0989247311827957,0.08817204301075268,0.06666666666666667,0.08494623655913978,0.09010752688172041,0.09247311827956989,0.0956989247311828,0.10752688172043011,0.011638760539986932
converted_PC4.csv pf,0.0746606334841629,0.07918552036199095,0.09954751131221719,0.08597285067873303,0.11764705882352941,0.08597285067873303,0.10633484162895927,0.09954751131221719,0.07918552036199095,0.07239819004524888,0.07239819004524888,0.07918552036199095,0.09004524886877827,0.08597285067873303,0.09954751131221719,0.11764705882352941,0.014230031849336095
converted_PC4.csv pf,0.09010989010989011,0.07912087912087912,0.08571428571428572,0.0967032967032967,0.07912087912087912,0.09010989010989011,0.07472527472527472,0.0989010989010989,0.06593406593406594,0.08131868131868132,0.06593406593406594,0.07912087912087912,0.08417582417582417,0.08351648351648353,0.09010989010989011,0.0989010989010989,0.009632794286070825
converted_PC4.csv pf,0.10585585585585586,0.08783783783783784,0.10585585585585586,0.07657657657657657,0.11486486486486487,0.09234234234234234,0.0990990990990991,0.10810810810810811,0.08783783783783784,0.0945945945945946,0.07657657657657657,0.09009009009009009,0.0972972972972973,0.09684684684684686,0.10585585585585586,0.11486486486486487,0.01102453896443281
converted_PC4.csv pf,0.09777777777777778,0.08888888888888889,0.08222222222222222,0.08444444444444445,0.09111111111111111,0.09111111111111111,0.08444444444444445,0.09333333333333334,0.09111111111111111,0.08666666666666667,0.08222222222222222,0.08555555555555555,0.08911111111111111,0.09,0.09111111111111111,0.09777777777777778,0.004494166314701486
converted_PC4.csv pf,0.09586056644880174,0.10239651416122005,0.13071895424836602,0.09803921568627451,0.12636165577342048,0.10021786492374728,0.09368191721132897,0.1111111111111111,0.08932461873638345,0.10893246187363835,0.08932461873638345,0.09694989106753812,0.10566448801742918,0.10130718954248366,0.11002178649237473,0.13071895424836602,0.013044633882285581
converted_PC4.csv pf,0.06682027649769585,0.10138248847926268,0.09216589861751152,0.06912442396313365,0.09216589861751152,0.08064516129032258,0.0944700460829493,0.08525345622119816,0.08755760368663594,0.0944700460829493,0.06682027649769585,0.08294930875576037,0.08640552995391704,0.08986175115207373,0.09331797235023041,0.10138248847926268,0.010671461914202221
converted_PC4.csv pf,0.09649122807017543,0.08552631578947369,0.10307017543859649,0.07456140350877193,0.09429824561403509,0.10087719298245613,0.10307017543859649,0.09429824561403509,0.08991228070175439,0.09429824561403509,0.07456140350877193,0.09210526315789475,0.093640350877193,0.09429824561403509,0.09868421052631579,0.10307017543859649,0.008266700361829282
converted_PC5.csv pf,0.022416350749958795,0.022251524641503213,0.020768089665403,0.021427394099225318,0.021262567990769737,0.02109774188231416,0.022746002966869953,0.021592220207680896,0.022581176858414372,0.021427394099225318,0.020768089665403,0.021344981044997526,0.021757046316136477,0.021509807153453107,0.022333937695731006,0.022746002966869953,0.0006510109661490524
converted_PC5.csv pf,0.017307372274920952,0.016475287069395907,0.020136461973706107,0.018638708603761024,0.01913795972707605,0.021301381261441172,0.01797304043934099,0.020136461973706107,0.016641704110500914,0.019470793809286072,0.016475287069395907,0.01764020635713097,0.01872191712431353,0.01888833416541854,0.01980362789149609,0.021301381261441172,0.0015275053878087718
converted_PC5.csv pf,0.01874896299983408,0.018085282893645263,0.019246723079475694,0.0195785631325701,0.019744483159117306,0.019910403185664508,0.01675792268126763,0.01675792268126763,0.02107184337149494,0.019910403185664508,0.01675792268126763,0.018417122946739674,0.018981251037000168,0.0194126431060229,0.019827443172390907,0.02107184337149494,0.0013360426175010706
converted_PC5.csv pf,0.017372600926538716,0.018530774321641297,0.018530774321641297,0.015552614162806089,0.017207147584381206,0.016048974189278625,0.018199867637326273,0.0200198544010589,0.019192587690271344,0.02018530774321641,0.015552614162806089,0.017289874255459962,0.018084050297816016,0.018365320979483783,0.01886168100595632,0.02018530774321641,0.0014706745439220968
converted_PC5.csv pf,0.029092702169625246,0.028928336620644313,0.027120315581854043,0.027942143326758713,0.027942143326758713,0.019395134779750165,0.01824457593688363,0.030243261012491782,0.028928336620644313,0.01775147928994083,0.01775147928994083,0.023257725180802102,0.025558842866535175,0.027942143326758713,0.028928336620644313,0.030243261012491782,0.004726331289495889
converted_PC5.csv pf,0.022922163588390502,0.021108179419525065,0.020943271767810027,0.020448548812664908,0.02259234828496042,0.020448548812664908,0.021108179419525065,0.02358179419525066,0.02077836411609499,0.02358179419525066,0.020448548812664908,0.020860817941952506,0.02175131926121372,0.021108179419525065,0.022757255936675463,0.02358179419525066,0.0012083354288735069
converted_PC5.csv pf,0.021030322791000977,0.020052168242582328,0.018910987936093904,0.019400065210303227,0.020215194000652102,0.020867297032931203,0.020052168242582328,0.020541245516791654,0.020867297032931203,0.021519400065210303,0.018910987936093904,0.020052168242582328,0.02034561460710792,0.02037821975872188,0.020867297032931203,0.021519400065210303,0.0007463660347088094
converted_PC5.csv pf,0.015048784521250207,0.018356209690755746,0.019513808500082684,0.019513808500082684,0.01604101207210187,0.018025467173805192,0.016867868364478254,0.018025467173805192,0.017860095915329915,0.019513808500082684,0.015048784521250207,0.017363982139904085,0.017876633041177443,0.018025467173805192,0.018935009095419217,0.019513808500082684,0.0014387299487349091
converted_PC5.csv pf,0.018190757128810225,0.019993444772205833,0.01901016060308096,0.02064896755162242,0.02196001311045559,0.01933792199278925,0.018190757128810225,0.018682399213372666,0.018518518518518517,0.026384791871517536,0.018190757128810225,0.018600458865945593,0.02009177318911832,0.019174041297935103,0.020321206161914126,0.026384791871517536,0.002384112106708402
converted_PC5.csv pf,0.02125224783390551,0.01945398070949812,0.020107896027464444,0.0230505149583129,0.020925290174922347,0.01978093836848128,0.022069641981363415,0.02157920549288867,0.020271374856956025,0.020598332515939184,0.01945398070949812,0.020189635442210235,0.02090894229197319,0.020761811345430765,0.02141572666339709,0.0230505149583129,0.0010504707422865685
