inputfile,,,,,,,,,,,min,lower,avg,median,upper,max
ant-1.5.csv pf,0.1485148514851485,0.18811881188118812,0.16831683168316833,0.1782178217821782,0.16831683168316833,0.19801980198019803,0.1782178217821782,0.15841584158415842,0.15841584158415842,0.15841584158415842,0.1485148514851485,0.15841584158415842,0.17029702970297028,0.16831683168316833,0.1782178217821782,0.19801980198019803,0.014551424214553535
ant-1.5.csv pf,0.05319148936170213,0.06382978723404255,0.0425531914893617,0.07446808510638298,0.0425531914893617,0.05319148936170213,0.06382978723404255,0.07446808510638298,0.0851063829787234,0.05319148936170213,0.0425531914893617,0.05319148936170213,0.06063829787234043,0.05851063829787234,0.06914893617021275,0.0851063829787234,0.013498486745159063
ant-1.5.csv pf,0.1595744680851064,0.2127659574468085,0.1595744680851064,0.1595744680851064,0.18085106382978725,0.1595744680851064,0.2127659574468085,0.22340425531914893,0.14893617021276595,0.14893617021276595,0.14893617021276595,0.1595744680851064,0.1765957446808511,0.1595744680851064,0.19680851063829788,0.22340425531914893,0.02741297601430878
ant-1.5.csv pf,0.2127659574468085,0.24468085106382978,0.2765957446808511,0.23404255319148937,0.24468085106382978,0.2872340425531915,0.2553191489361702,0.2553191489361702,0.19148936170212766,0.22340425531914893,0.19148936170212766,0.22872340425531915,0.24255319148936166,0.24468085106382978,0.2553191489361702,0.2872340425531915,0.02724733718056532
ant-1.5.csv pf,0.08333333333333333,0.08333333333333333,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.10416666666666667,0.125,0.07291666666666667,0.13541666666666666,0.052083333333333336,0.052083333333333336,0.07291666666666667,0.0875,0.078125,0.09375,0.13541666666666666,0.024738212681328992
ant-1.5.csv pf,0.13541666666666666,0.15625,0.09375,0.13541666666666666,0.11458333333333333,0.14583333333333334,0.10416666666666667,0.09375,0.13541666666666666,0.125,0.09375,0.109375,0.12395833333333332,0.13020833333333331,0.13541666666666666,0.15625,0.02054487804512085
ant-1.5.csv pf,0.12631578947368421,0.10526315789473684,0.1368421052631579,0.09473684210526316,0.12631578947368421,0.1368421052631579,0.12631578947368421,0.11578947368421053,0.14736842105263157,0.10526315789473684,0.09473684210526316,0.11052631578947368,0.12210526315789472,0.12631578947368421,0.13157894736842107,0.14736842105263157,0.015754346891679757
ant-1.5.csv pf,0.19148936170212766,0.1595744680851064,0.20212765957446807,0.23404255319148937,0.23404255319148937,0.19148936170212766,0.1702127659574468,0.26595744680851063,0.26595744680851063,0.2553191489361702,0.1595744680851064,0.19148936170212766,0.21702127659574472,0.21808510638297873,0.24468085106382978,0.26595744680851063,0.037218841881991274
ant-1.5.csv pf,0.22,0.23,0.14,0.16,0.16,0.18,0.13,0.24,0.18,0.13,0.13,0.15000000000000002,0.177,0.16999999999999998,0.2,0.24,0.038742741255621035
ant-1.5.csv pf,0.13333333333333333,0.17777777777777778,0.23333333333333334,0.14444444444444443,0.12222222222222222,0.12222222222222222,0.15555555555555556,0.14444444444444443,0.14444444444444443,0.1111111111111111,0.1111111111111111,0.12777777777777777,0.1488888888888889,0.14444444444444443,0.15,0.23333333333333334,0.03340732528527313
ant-1.6.csv pf,0.25287356321839083,0.26436781609195403,0.26436781609195403,0.25287356321839083,0.21839080459770116,0.25287356321839083,0.21839080459770116,0.2413793103448276,0.22988505747126436,0.26436781609195403,0.21839080459770116,0.23563218390804597,0.2459770114942529,0.25287356321839083,0.25862068965517243,0.26436781609195403,0.017203022467926172
ant-1.6.csv pf,0.2765957446808511,0.2553191489361702,0.2872340425531915,0.2872340425531915,0.26595744680851063,0.2765957446808511,0.26595744680851063,0.2553191489361702,0.2765957446808511,0.24468085106382978,0.24468085106382978,0.2606382978723404,0.2691489361702128,0.2712765957446809,0.2765957446808511,0.2872340425531915,0.013498486745159079
ant-1.6.csv pf,0.18947368421052632,0.18947368421052632,0.17894736842105263,0.16842105263157894,0.17894736842105263,0.17894736842105263,0.17894736842105263,0.2,0.16842105263157894,0.17894736842105263,0.16842105263157894,0.17894736842105263,0.1810526315789474,0.17894736842105263,0.1842105263157895,0.2,0.009176629354822476
ant-1.6.csv pf,0.1568627450980392,0.14705882352941177,0.19607843137254902,0.14705882352941177,0.17647058823529413,0.1568627450980392,0.16666666666666666,0.13725490196078433,0.16666666666666666,0.17647058823529413,0.13725490196078433,0.1519607843137255,0.16274509803921572,0.16176470588235292,0.1715686274509804,0.19607843137254902,0.0165218623003458
ant-1.6.csv pf,0.1956521739130435,0.1956521739130435,0.22826086956521738,0.2608695652173913,0.17391304347826086,0.2391304347826087,0.2608695652173913,0.25,0.21739130434782608,0.1956521739130435,0.17391304347826086,0.1956521739130435,0.2217391304347826,0.22282608695652173,0.24456521739130435,0.2608695652173913,0.029247008797986324
ant-1.6.csv pf,0.2,0.2,0.20952380952380953,0.24761904761904763,0.2,0.22857142857142856,0.18095238095238095,0.21904761904761905,0.21904761904761905,0.23809523809523808,0.18095238095238095,0.2,0.21428571428571433,0.2142857142857143,0.2238095238095238,0.24761904761904763,0.019166296949998194
ant-1.6.csv pf,0.25961538461538464,0.21153846153846154,0.22115384615384615,0.20192307692307693,0.20192307692307693,0.18269230769230768,0.2403846153846154,0.2403846153846154,0.20192307692307693,0.21153846153846154,0.18269230769230768,0.20192307692307693,0.21730769230769229,0.21153846153846154,0.23076923076923078,0.25961538461538464,0.02201062142742231
ant-1.6.csv pf,0.22772277227722773,0.22772277227722773,0.22772277227722773,0.21782178217821782,0.22772277227722773,0.2871287128712871,0.24752475247524752,0.22772277227722773,0.2376237623762376,0.2376237623762376,0.21782178217821782,0.22772277227722773,0.23663366336633668,0.22772277227722773,0.2376237623762376,0.2871287128712871,0.018496575932939997
ant-1.6.csv pf,0.2621359223300971,0.30097087378640774,0.2815533980582524,0.2524271844660194,0.27184466019417475,0.2621359223300971,0.2524271844660194,0.2621359223300971,0.2621359223300971,0.2524271844660194,0.2524271844660194,0.25728155339805825,0.2660194174757281,0.2621359223300971,0.2669902912621359,0.30097087378640774,0.014530708298151222
ant-1.6.csv pf,0.23333333333333334,0.2,0.2111111111111111,0.2222222222222222,0.2222222222222222,0.23333333333333334,0.2111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2,0.21666666666666667,0.22000000000000003,0.2222222222222222,0.2222222222222222,0.23333333333333334,0.00968644209675705
